queryID,variantID,queryText
332008,3893281,"select FirstName, LastName, NetId  from Students where (NetId in (select NetId from Enrollments natural join Courses where Courses.Department = 'CS') or Students.FirstName like 'T%' ) and Department = 'ECE'  order by NetId desc"
332020,3893281,"SELECT DISTINCT FirstName, LastName, NetID, Courses.Department
FROM Students NATURAL JOIN Courses 
WHERE Students.Department= 'ECE' AND (Students.FirstName LIKE 'T%'  or Courses.Department = 
                            ANY (SELECT Courses. Department	
                              FROM Courses
                              WHERE Courses.Department='CS'))
GROUP BY NetID 
#SELECT FirstName, LastName, NetID, Department
#FROM Students NATURAL JOIN Courses 
#WHERE Department = ANY  (SELECT Department
 #           FROM Courses
#            WHERE Department= 'CS')
#GROUP BY NetID"
11185,3893281,"select distinct S.FirstName, S.LastName, S.NetId
from ((Enrollments E inner join Students S
                                    on E.NetId = S.NetId) inner join Courses C
                                    on E.CRN = C.CRN)
where S.Department = 'ECE' and (S.FirstName like 'T%' or C.Department = 'CS')
order by S.NetId desc;
                   "
5460,3893281,"select S.FirstName, S.LastName, S.NetId
from Students S
where S.Department = ""ECE"" and (S.FirstName = ""T%"" or exists (select 1
                                  from Enrollments E Natural Join Courses C
                                  where E.NetId = S.NetId and C.Department = ""CS""))
order by S.Netid DESC;"
30765,3893281,"SELECT DISTINCT s2.FirstName, s2.LastName, s2.NetId
FROM Students s2, Enrollments e2, Courses c2
WHERE s2.Department='ECE' AND s2.NetId=e2.NetId AND e2.CRN=c2.CRN and c2.Department='CS'
ORDER BY s2.NetId DESC; 
"
33739,3893281,"SELECT DISTINCT Students.FirstName, Students.LastName, Students.NetId
FROM Students, Enrollments, Courses
WHERE (Students.NetId = Enrollments.NetId AND Students.Department = 'ECE' AND Students.FirstName LIKE 'T%') OR (Students.NetId = Enrollments.NetId AND Students.Department = 'ECE' AND Enrollments.CRN = Courses.CRN AND Courses.Department = 'CS')
ORDER BY Students.NetId DESC
"
30542,3893281,"SELECT DISTINCT * FROM 
(SELECT * FROM 
    (
    SELECT FirstName, LastName, NetId
    FROM Students
    WHERE FirstName LIKE 'T%' AND Department = 'ECE'
    ) AS T1
UNION
SELECT * FROM
    (
    SELECT FirstName, LastName, NetId
    FROM Students 
    WHERE Department = ""ECE"" AND
    NetId IN 
        (
        SELECT NetId
        FROM Enrollments E
        NATURAL JOIN Courses C
        WHERE C.Department = ""CS""
        )
    ) AS T2
) AS T3
ORDER BY NetId DESC"
32963,3893281,"SELECT DISTINCT FirstName, LastName, NetId
FROM Students
WHERE Department = 'ECE' AND 
		(FirstName LIKE 'T%' OR 
        NetId IN (SELECT DISTINCT NetId
			FROM Enrollments JOIN Courses
				ON Enrollments.CRN = Courses.CRN
            WHERE Department = 'CS'))
ORDER BY NetId DESC;"
5726,3893281,"SELECT DISTINCT Students.FirstName, Students.LastName, Students.NetId
FROM Students 
INNER JOIN Enrollments ON Students.NetId = Enrollments.NetId 
INNER JOIN Courses ON Enrollments.CRN = Courses.CRN
WHERE Students.Department = 'ECE' AND ((Students.FirstName LIKE 'T%') OR Courses.Department = 'CS')
ORDER BY Students.NetId DESC;"
6575,3893281,"SELECT DISTINCT s.FirstName, s.LastName, s.NetId
FROM Students s, Enrollments e, Courses c
WHERE ((s.Department = 'ECE') AND (s.FirstName LIKE 'T%'))
OR (s.Department = 'ECE' AND s.NetId IN (SELECT e2.NetId FROM Enrollments e2, Courses c2
                WHERE e2.CRN = c2.CRN AND c2.Department ='CS'))
ORDER BY s.NetId desc

"
5256,3893281,"SELECT FirstName, LastName, NetId
FROM Students NATURAL JOIN Enrollments NATURAL JOIN Courses
WHERE Department = ""ECE"" AND (FirstName LIKE ""T%"" OR Courses.Department = ""CS"")"
12133,3893281,"SELECT DISTINCT S1.FirstName, S1.LastName, S1.NetId
FROM ((Enrollments E1
INNER JOIN Courses C1 ON C1.CRN = E1.CRN)
INNER JOIN Students S1 on S1.NetId = E1.NetId)
WHERE S1.Department = 'ECE' AND (S1.FirstName LIKE 'T%' OR C1.Department = 'CS')
ORDER BY S1.NetId DESC;"
31926,3893281,"SELECT DISTINCT S.FirstName, S.LastName, S.NetId
FROM Enrollments E LEFT JOIN Students S
ON E.NetID = S.NetId LEFT JOIN Courses C
ON E.CRN = C.CRN
WHERE S.Department = 'ECE' AND (S.FirstName LIKE 'T%' OR C.Department = 'CS')
ORDER BY S.NetId DESC;"
5493,3893281,"SELECT FirstName, LastName, NetId 
FROM Students 
WHERE Department = 'ECE' AND (FirstName LIKE 'T%' OR NetID IN (SELECT e.NetId FROM Enrollments e NATURAL JOIN Courses c WHERE c.Department = 'CS'))
ORDER BY NetId DESC;"
11941,3893281,"SELECT DISTINCT
    S.FirstName,
    S.LastName,
    S.NetId
FROM
    Students S 
    JOIN Enrollments E
        ON S.NetId = E.NetId
    JOIN Courses C
        ON E.CRN = C.CRN
WHERE
    S.Department = ""ECE""
    AND (
        S.FirstName LIKE ""T%""
        OR
        C.Department = ""CS""
    )
ORDER BY
    S.NetId DESC "
5678,3893281,"SELECT DISTINCT FirstName, s.LastName, s.NetId
FROM Students s INNER JOIN Enrollments e ON s.NetId = e.NetId
       INNER JOIN Courses c ON e.CRN = c.CRN

WHERE s.Department = ""ECE"" AND (FirstName = ""T%"" OR c.Department = ""CS"")
ORDER BY NetId DESC

"
86354,3893281,"SELECT DISTINCT s.FirstName, s.LastName, s.NetId
FROM Students AS s
INNER JOIN Enrollments AS e ON s.NetId = e.NetId
INNER JOIN Courses as c ON c.CRN = e.CRN
WHERE s.FirstName LIKE 'T%' AND s.Department = ""ECE"" OR s.Department = ""ECE"" AND c.Department = ""CS""
ORDER BY s.NetId DESC;
"
5308,3893281,"SELECT DISTINCT Students.FirstName, Students.LastName, Students.NetId
FROM Students JOIN Enrollments ON Students.NetId = Enrollments.NetId JOIN Courses ON Courses.CRN = Enrollments.CRN
WHERE (Students.Department = 'ECE' AND Students.FirstName LIKE ""T%"") OR (Students.Department = 'ECE' AND Courses.Department = 'CS')
ORDER BY Students.NetId DESC"
36050,3893281,"SELECT DISTINCT s.FirstName, s.LastName, s.NetId
FROM Students s,   (SELECT e.NetId
                    FROM Enrollments e, Courses c
                    WHERE e.CRN = c.CRN and c.Department = ""CS"") cs_NetIds
WHERE s.Department = ""ECE"" AND
(s.FirstName Like ""T%"" OR s.NetId = cs_NetIds.NetId)
ORDER BY s.NetId  DESC

"
5283,3893281,"SELECT distinct s.FirstName, s.LastName, s.NetId
From Students s, Enrollments e, Courses c
WHERE s.Department = ""ECE"" and ((s.FirstName LIKE ""T%"" ) OR (s.NetId = e.NetId and e.CRN = c.CRN and c.Department = ""CS""))
Order by s.NetId DESC"
35941,3893281,"SELECT FirstName, LastName, Students.NetId
FROM Students, Enrollments, Courses
WHERE Students.Department = ""ECE"" AND (FirstName LIKE 'T%' OR (Courses.Department = ""CS"" AND Courses.CRN = Enrollments.CRN AND Enrollments.NetId = Students.NetId))
ORDER BY Students.NetId DESC"
34691,3893281,"SELECT DISTINCT S.FirstName, S.LastName, S.NetID
FROM Students S, Enrollments E, Courses C
WHERE S.Department = 'ECE' and (S.FirstName LIKE 'T%' or (E.NetId = S.NetID and E.CRN = C.CRN and C.Department = 'CS'))
ORDER BY NetID DESC
"
36051,3893281,"SELECT DISTINCT S.FirstName, S.LastName, S.NetId
FROM Students S
JOIN Enrollments E ON S.NetId = E.NetId
JOIN Courses C ON E.CRN = C.CRN
WHERE S.Department = ""ECE"" AND LEFT(S.FirstName, 1) = ""T"" 
OR S.Department = ""ECE"" AND C.Department = ""CS""
ORDER BY S.NetId;
"
32394,3893281,"SELECT Distinct A.FirstName, A.LastName, NetID
FROM Students A Natural Join Enrollments B, Courses C
WHERE (A.FirstName LIKE 'T%' AND A.Department = ""ECE"") OR (A.Department = ""ECE"" AND B.CRN = C.CRN AND C. Department = ""CS"")
ORDER BY NetId DESC"
5645,3893281,"SELECT FirstName, LastName, NetId 
from (select * from Students where Department = 'ECE') ECEStudents
where FirstName like 'T%' or NetId in (
  select DISTINCT NetId from Enrollments where CRN in (
    select CRN from Courses where Department = 'CS'
  )
)
Order by NetId DESC"
35616,3893281,"SELECT DISTINCT FirstName, LastName, S.NetId
FROM Students S, Enrollments E, Courses C
WHERE S.Department = 'ECE' AND (FirstName LIKE 'T%' OR (S.NetId = E.NetId AND E.CRN = C.CRN AND C.Department = 'CS'))
ORDER BY S.NetId DESC"
5669,3893281,"select distinct FirstName, LastName, NetId 
    from (Students s Natural Join Enrollments e) 
    Join
        -- Join Courses c on e.CRN = c.CRN
        -- group by FirstName, LastName
        (select c.Department, c.CRN from Courses c) x on e.CRN = x.CRN
    where s.Department = 'ECE' and (FirstName like 'T%' or x.Department = 'CS')
    order by NetId desc
    ;"
331655,3893281,"select FirstName, LastName, NetId
from Students
where NetId in (select distinct S.NetId
from Students S, Enrollments E, Courses C
where S.department = ""ECE"" && 
    ((S.NetId = E.NetId && E.crn = C.crn && C.Department = ""CS"") || S.FirstName like ""T%""))"
6573,3893281,"SELECT DISTINCT S.FirstName, S.LastName, S.NetId
FROM Students S
WHERE S.Department = 'ECE' and (S.FirstName LIKE 'T%' or EXISTS (SELECT*
                                    FROM Enrollments E, Courses C
                                    WHERE E.NetId = S.NetID and E.CRN = C.CRN and C.Department = 'CS'
                                                                ))  
ORDER BY S.NetId DESC;"
4370,3893281,"SELECT DISTINCT s.FirstName, s.LastName, s.NetId
FROM Students s
WHERE s.Department LIKE ""ECE"" AND (s.FirstName LIKE ""T%"" OR EXISTS (
SELECT e.NetId
FROM Enrollments e JOIN Courses c ON c.CRN = e.CRN
WHERE c.Department LIKE ""CS"" AND e.NetId = s.NetId))
ORDER BY s.NetId DESC;
"
8204,3893281,"SELECT DISTINCT Firstname, Lastname, NetId
FROM Students
WHERE (Department='ECE' AND Firstname LIKE 'T%') OR (Department='ECE' AND NetId in(SELECT NetId FROM Enrollments natural join Courses WHERE Department='CS'))
ORDER BY NetId DESC"
125841,3893281,"select Students.FirstName, Students.LastName, Students.NetId
from Students
where Students.Department = 'ECE' 
AND (Students.FirstName like 'T%'
OR exists (
  SELECT Enrollments.NetId, Enrollments.CRN
  FROM Enrollments
  inner join (
    select Courses.CRN, Courses.Department
    from Courses
    where Courses.Department = 'CS'
  ) as g on g.CRN = Enrollments.CRN
  where Enrollments.NetId = Students.NetId
))
order by Students.NetId desc;"
186898,3893281,"Select Distinct S.FirstName, S.LastName, S.NetId FROM Students S
JOIN Enrollments E ON S.NetId=E.NetId
JOIN Courses C ON E.CRN=C.CRN
WHERE (S.FirstName LIKE 'T%' AND S.Department = ""ECE"")
OR (S.Department = ""ECE"" AND C.Department = 'CS')
ORDER BY S.NetId DESC"
34723,3893281,"SELECT DISTINCT ece.FirstName, ece.LastName, ece.NetId 
FROM ((SELECT * FROM Students WHERE Department = 'ECE') AS ece NATURAL JOIN Enrollments e) JOIN Courses c ON e.CRN = c.CRN
WHERE ece.NetId = ANY (SELECT DISTINCT e.NetId
                                FROM Enrollments e NATURAL JOIN Courses c
                                WHERE c.Department = 'CS')
ORDER BY ece.NetId DESC




"
5126,3893281,"SELECT DISTINCT S.FirstName, S.LastName, S.NetId 
FROM Students S, Enrollments E, Courses C 
WHERE S.Department = ""ECE"" AND S.FirstName LIKE ""T%""
    OR ( S.Department = ""ECE"" AND S.NetId = E.NetId AND E.CRN = C.CRN 
        AND C.Department = ""CS"")
ORDER BY S.NetId DESC"
125328,3893281,"select distinct  s.FirstName, s.LastName, s.NetId from Students s
    left join Enrollments e on s.NetId = e.NetId
    left join Courses c on e.CRN = c.CRN
    where (s.Department='ECE' and c.Department='CS') or (left(s.FirstName,1)='T'and s.Department='ECE' )
    order by s.NetId DESC"
5130,3893281,"SELECT DISTINCT FirstName, LastName, s.NetId
FROM Students s INNER JOIN Enrollments e ON s.NetId = e.NetId INNER JOIN Courses c ON c.CRN = e.CRN
WHERE (s.Department = 'ECE' AND FirstName LIKE 'T%') OR (s.Department = 'ECE' AND c.Department = 'CS')
ORDER BY NetId DESC;"
10697,3893281,"SELECT DISTINCT FirstName, LastName, NetId
FROM Students NATURAL JOIN Enrollments
WHERE (FirstName LIKE ""T%"" AND Department = ""ECE"") or ( Department = ""ECE"" AND CRN IN (SELECT CRN
                                          FROM Courses
                                          WHERE Department = ""CS""
                                          ) 
                            )
ORDER BY NetId DESC;"
5246,3893281,"select distinct FirstName, LastName, NetId from Enrollments e natural join Students s join Courses c on e.CRN = c.CRN where s.Department = ""ECE"" and (s.FirstName like 'T%' or c.Department = ""CS"") order by NetId desc"
5722,3893281,"SELECT DISTINCT Students.FirstName, Students.LastName, Students.NetId
FROM (Students
NATURAL JOIN Enrollments)
JOIN Courses ON Enrollments.CRN = Courses.CRN
WHERE Students.Department = 'ECE' AND (FirstName LIKE 'T%' OR Courses.Department = 'CS')
ORDER BY NetId DESC;"
5092,3893281,"SELECT DISTINCT s.FirstName, s.LastName, s.NetId
FROM Students s
WHERE s.Department = ""ECE"" AND (s.FirstName LIKE ""T%"" OR s.NetId IN (SELECT s1.NetId FROM Students s1 NATURAL JOIN Enrollments e JOIN Courses c ON e.CRN = c.CRN WHERE c.Department = ""CS""))
ORDER BY s.NetId DESC"
126556,3893281,"SELECT FirstName, LastName, NetId
FROM Students
WHERE Department = ""ECE"" AND (FirstName LIKE ""T%"" OR NetId IN 
    (SELECT NetId FROM Enrollments WHERE CRN IN 
        (SELECT CRN FROM Courses WHERE Department = ""CS"")
    )
) ORDER BY NetId DESC;"
10641,3893281,"select FirstName, LastName, NetId
from Students s 
where s.FirstName like ""T%"" and s.Department = ""ECE""
union
select distinct FirstName, LastName, s.NetId
from (Students s natural join Enrollments e) inner join Courses c on e.CRN = c.CRN 
where c.Department = ""CS"" and s.Department = ""ECE""
order by NetId desc 
"
8171,3893281,"SELECT DISTINCT S.FirstName, S.LastName, S.NetId
FROM Students AS S, Enrollments AS E, Courses AS C
WHERE S.Department = ""ECE"" AND
    (S.FirstName LIKE 'T%' OR (S.NetId = E.NetId
        AND E.CRN = C.CRN
        AND C.Department = 'CS'))
ORDER BY S.NetId DESC;"
37573,3893281,"SELECT DISTINCT S.FirstName, S.LastName, S.NetId
FROM Enrollments E INNER JOIN Students S ON S.NetId = E.NetId
WHERE S.Department = ""ECE"" AND (S.FirstName LIKE ""%T"" OR E.CRN IN (
SELECT E.CRN
FROM Enrollments E INNER JOIN Courses C on C.CRN = E.CRN
WHERE C.Department = ""CS"" ))
GROUP BY S.NetId
ORDER BY S.NetId DESC;"
32153,3893281,"SELECT DISTINCT s.FirstName, s.LastName, s.NetId
FROM Students s 
WHERE s.Department = ""ECE""
AND (s.FirstName Like ""T%""
OR s.NetId IN  (SELECT e.NetId
                FROM Enrollments e Natural Join Courses c
                WHERE Department = ""CS"")
)
ORDER BY s.NetId DESC

"
313637,3893281,"SELECT DISTINCT S.FirstName, S.LastName, S.NetId
FROM Students S JOIN Enrollments E JOIN Courses C ON S.NetId = E.NetId AND E.CRN = C.CRN
WHERE (S.Department = 'ECE') AND (S.FirstName LIKE 'T%' OR C.Department = 'CS')
ORDER BY S.NetId DESC "
130804,3893281,"select s.FirstName, s.LastName, s.NetID
from Students s, Enrollments e, Courses c
where s.Department = ""ECE"" and  s.NetID = e.NetID and c.CRN = e.CRN
group by  s.NetID, s.FirstName, s.LastName
HAVING left(s.FirstName, 1) = 'T' or sum(c.Department = ""CS"") >= 1
order by s.netid desc;"
122226,3893281,"SELECT DISTINCT FirstName, LastName, Students.NetId 
FROM Students 
JOIN Enrollments ON Students.NetId = Enrollments.NetId
JOIN Courses ON Courses.CRN = Enrollments.CRN
WHERE 
Students.Department = ""ECE"" AND (Courses.Department = ""CS"" OR FirstName LIKE 'T%')
ORDER BY Students.NetId desc;
"
35048,3893281,"SELECT FirstName, LastName, NetId FROM (SELECT * FROM Students S NATURAL JOIN Enrollments E WHERE S.Department = ""ECE"") as temp JOIN Courses C ON temp.CRN = C.CRN WHERE C.Department = ""CS"" OR temp.FirstName = ""T%"""
201123,3893281,"select distinct FirstName, LastName, Students.NetId 
from ((Students
inner join Enrollments on Students.netId = Enrollments.NetId)
inner join Courses on Enrollments.CRN = Courses.CRN)
where FirstName like 't%'
and Students.Department = 'ECE' or 
Courses.Department Like 'CS'
and Students.Department = 'ECE' 
order by NetId desc;"
127606,3893281,"select distinct s.FirstName, s.LastName, s.NetID
from Students s, Enrollments e, Courses c
where s.Department = 'ECE' and (s.FirstName like 'T%' or (s.NetId = e.NetId and e.CRN=c.CRN and c.Department = 'CS'))
order by s.NetId desc;"
37267,3893281,"SELECT DISTINCT FirstName, LastName, Students.NetId
FROM Students
WHERE Department = 'ECE' 
AND (FirstName LIKE 'T%' 
OR NetId IN (
SELECT Enrollments.NetId 
FROM Enrollments NATURAL JOIN Courses
WHERE Courses.Department = 'CS'
)
)
ORDER BY NetId DESC"
34020,3893281,"SELECT FirstName, LastName, NetId
FROM Students
WHERE (NetId IN
    (SELECT DISTINCT NetId /*Select Netids of students taking CS Courses*/
    FROM Enrollments
    WHERE CRN IN 
        (SELECT CRN  /*Select CS Courses*/
        FROM Courses
        WHERE Department = 'CS')) AND Students.Department = 'ECE') OR (Students.Department = 'ECE' AND Students.FirstName = 'T%')
ORDER BY NetId DESC"
35116,3893281,"SELECT FirstName, LastName, T.NetId
FROM(
SELECT DISTINCT NetID
FROM(SELECT T.NetId, E.CRN 
FROM (SELECT NetId 
FROM Students 
WHERE Department = 'ECE') as T, Enrollments E
WHERE E.NetId = T.NetId) as T, Courses C
WHERE C.CRN = T.CRN and C.Department = 'CS') as T, Students S
WHERE T.NetId = S.NetId
ORDER BY NetId DESC


"
37517,3893281,"select FirstName, LastName, NetId
from Students
where Department = 'ECE' AND 
    (FirstName like 'T%' OR EXISTS (select * from Enrollments natural join Courses where Department = 'CS' and NetId = Students.NetId))
order by NetId DESC;
"
36027,3893281,"SELECT DISTINCT FirstName, LastName, NetId
FROM 
(SELECT FirstName, LastName, NetId, CRN, Department
FROM Enrollments e NATURAL JOIN Students s
WHERE Department = ""ECE"" AND (FirstName LIKE ""T%"" OR CRN = ANY (SELECT CRN FROM Courses WHERE Department = ""CS""))) AS temp
ORDER BY NetID DESC

"
319746,3893281,"SELECT S.FirstName, S.LastName, S.NetID 
From Students S
Where S.Department = ""ECE"" AND (S.Firstname LIKE 'T%' OR EXISTS (
SELECT *
FROM Enrollments E LEFT OUTER JOIN Courses C ON E.CRN = C.CRN
Where C.Department = ""CS"" AND E.NetID = S.NetID))
ORDER BY NetID DESC;"
33188,3893281,"SELECT DISTINCT s.FirstName, s.LastName, s.NetId
FROM Students s, Enrollments e, Courses c
WHERE s.Department = 'ECE' AND (s.FirstName LIKE 'T%' OR 
(s.NetId = e.NetId AND e.CRN = c.CRN AND c.Department = 'CS'))
ORDER BY NetId DESC"
30481,3893281,"SELECT DISTINCT S.FirstName, S.LastName, NetId
FROM Students S
NATURAL JOIN Enrollments E
LEFT OUTER JOIN Courses C ON E.CRN = C.CRN
WHERE (S.FirstName LIKE 'T%' AND S.Department LIKE 'ECE')
    OR (S.Department LIKE 'ECE' AND C.Department LIKE 'CS')
ORDER BY NetId DESC"
33375,3893281,"SELECT s.FirstName, s.LastName, s.NetId
FROM Students s
WHERE s.Department = 'ECE' AND (s.FirstName LIKE 'T%' OR s.NetId IN (SELECT e.NetId FROM Enrollments e NATURAL JOIN Courses c WHERE c.Department = 'CS'))
order by s.NetId desc



    "
36594,3893281,"SELECT DISTINCT S.FirstName, S.LastName, S.NetId
FROM Students S
     JOIN Enrollments E ON S.NetId = E.NetId
     JOIN Courses C ON E.CRN = C.CRN
WHERE S.Department = 'ECE' AND (C.Department = 'CS' OR S.FirstName LIKE 'T%')
ORDER BY S.NetID DESC"
5753,3893281,"select distinct s.FirstName, s.LastName, s.NetId
from Students s inner join Enrollments e on s.NetId = e.NetId inner join Courses c on e.CRN = c.CRN
where s.Department = ""ECE"" and (c.Department = ""CS"" or s.FirstName like ""T%"")
order by s.NetId desc"
337120,3893281,"SELECT  DISTINCT FirstName, LastName, NetId
FROM (SELECT FirstName, LastName, NetId FROM Students WHERE Department = 'ECE') AS ECEStudents
WHERE NetId IN (SELECT NetId FROM (SELECT NetId, CRN FROM (SELECT NetId FROM Students WHERE Department = 'ECE') AS ECEStuNetId NATURAL JOIN Enrollments WHERE ECEStuNetId.NetId = Enrollments.NetId) AS ECEStuEnroll NATURAL JOIN (SELECT CRN FROM Courses WHERE Department = 'CS') AS CSCourses WHERE ECEStuEnroll.CRN = CSCourses.CRN) OR FirstName LIKE 'T%'
ORDER BY NetId DESC"
7637,3893281,"SELECT DISTINCT FirstName, LastName, s.NetID
FROM Students s JOIN (Enrollments e JOIN Courses c ON e.CRN = c.CRN) ON s.NetID = e.NetID
WHERE s.Department = ""ECE"" AND (c.Department = ""CS"" OR s.FirstName LIKE 'T%')
ORDER BY s.NetID DESC"
5791,3893281,"select FirstName, LastName, NetId
from Students
where Department = ""ECE""
and (
    FirstName like ""T%""
    or NetId in (
        select NetId
        from Enrollments natural join (
            select *
            from Courses
            where Department = ""CS""
        ) t1
    )
)
order by NetId desc"
85373,3893281,"select distinct Students.FirstName, Students.LastName, Students.NetID
from Students, Courses, Enrollments
where Students.FirstName like 'T%' and Students.Department = ""ECE"" or Students.Department = ""ECE"" and Students.NetID = Enrollments.NetID and Enrollments.CRN = Courses.CRN and Courses.Department = ""CS""
order by Students.NetID DESC
-- in  or Courses.Department = ""CS"" "
31826,3893281,"SELECT DISTINCT S.FirstName,S.LastName,S.NetID 
FROM Students S,Enrollments E, Courses C
Where S.Department='ECE' and (S.FirstName like 'T%' or S.NetId=E.NetId and E.CRN=C.CRN and C.Department='CS'
)
ORDER by NetID DESC"
33758,3893281,"SELECT DISTINCT FirstName, LastName, NetId FROM 
(
    SELECT FirstName, LastName, NetId, CRN FROM
    (
        SELECT FirstName, LastName, NetId, CRN, Department
        FROM Students NATURAL JOIN Enrollments
        WHERE Department = ""ECE""
    ) as ECE
    WHERE EXISTS (SELECT Department, CRN FROM Courses WHERE (ECE.CRN = CRN AND Department = ""CS"") OR ECE.FirstName = ""T%"")
) as names
ORDER BY NetId DESC
    "
36387,3893281,"SELECT Students.FirstName, Students.LastName, Students.NetId
FROM Students
INNER JOIN Enrollments ON Students.NetId = Enrollments.NetID
INNER JOIN Courses ON Enrollments.CRN = Courses.CRN
WHERE Students.Department = 'ECE' AND (Students.NetId LIKE 'T%' OR Courses.Department = 'CS')
GROUP BY Students.NetId
ORDER BY Students.NetId DESC;"
336388,3893281,"SELECT DISTINCT s.FirstName, s.LastName, s.NetId
FROM Students AS s
JOIN (SELECT Enrollments.NetId, Courses.Department
      FROM Enrollments
      JOIN Courses
      ON Enrollments.CRN = Courses.CRN) AS c
ON s.NetId = c.NetId
WHERE (s.Department = 'ECE' AND (s.FirstName LIKE 'T%' OR c.Department = 'CS'))
ORDER BY s.NetId DESC"
65042,3893281,"select distinct s.FirstName, s.LastName, s.NetId
from Students s, Courses c join Enrollments e on c.CRN = e.CRN
where s.NetId = e.NetId AND s.Department = 'ECE' AND (s.FirstName like 'T%' OR c.Department = 'CS')
order by s.NetId DESC"
9781,3893281,"SELECT FirstName, LastName, NetId
FROM Students stu
WHERE Department = ""ECE"" AND (FirstName like ""T%"" OR EXISTS(SELECT NetId FROM Enrollments NATURAL JOIN Courses
WHERE Department = ""CS"" AND NetId = stu.NetId))
ORDER BY NetId desc"
33006,3893281,"SELECT *
FROM (

    SELECT FirstName, LastName, NetId
    FROM Students
    WHERE Department = ""ECE"" and FirstName = ""T%""
    
    UNION
    
    SELECT  Students.FirstName, Students.LastName, Students.NetId
    FROM Students, Enrollments, Courses
    WHERE Students.Department = ""ECE"" and Students.NetId = Enrollments.NetId and Enrollments.CRN = Courses.CRN and Courses.Department = ""CS""
    ) 
    
    as C
    
ORDER BY NetId DESC    



"
33358,3893281,"SELECT DISTINCT b.FirstName, b.LastName, b.NetId
FROM(SELECT a.FirstName, a.LastName, a.NetId, c.Department
     FROM ( SELECT *
            FROM Students s
            WHERE s.Department = 'ECE'
    ) AS a, Enrollments AS e, Courses AS c
    WHERE a.NetId = e.NetId and e.CRN = c.CRN
    )AS b
WHERE (b.FirstName Like 'T%') or b.Department = 'CS'
ORDER BY b.NetId DESC"
331540,3893281,"Select FirstName,LastName,NetId
from Students NATURAL JOIN Courses
where Department LIKE ""ECE"" and FirstName LIKE ""T%""
group by NetId DESC

UNION

Select FirstName,LastName,NetId
from Students NATURAL JOIN Courses
where Department LIKE ""ECE"" and NetId IN (
Select DISTINCT NetId 
from Enrollments NATURAL JOIN Courses 
where Department LIKE ""CS"" 
)
group by NetId DESC

"
10556,3893281,"SELECT DISTINCT s.FirstName, s.LastName, s.NetId
FROM  Students s JOIN Enrollments e ON s.NetId = e.NetId JOIN Courses c ON e.CRN = c.CRN
WHERE (s.FirstName LIKE 'T%' and s.Department = 'ECE') or (s.Department = 'ECE' and c.Department = 'CS')
ORDER BY s.NetId DESC;"
322515,3893281,"SELECT 
    DISTINCT S.FirstName, S.LastName, S.NetId
FROM 
    Students S JOIN Enrollments E ON S.NetId = E.NetId
    JOIN Courses C ON C.CRN = E.CRN
WHERE 
    S.Department = ""ECE""
    AND
    (SUBSTRING(S.FirstName, 1, 1) = ""T""
    OR
    C.Department = ""CS"")
ORDER BY
    S.NetId DESC"
130618,3893281,"SELECT FirstName, LastName L, NetId
FROM Students s
WHERE (FirstName LIKE 'T%' OR EXISTS (SELECT NetId FROM Enrollments NATURAL JOIN Courses WHERE Courses.Department = ""CS"" AND s.NetId = Enrollments.NetId)) AND s.Department = ""ECE""
ORDER BY NetId DESC"
36209,3893281,"SELECT FirstName, LastName, NetId 
    FROM Students 
    WHERE Department = ""ECE"" AND 
        (LEFT(FirstName, 1) = ""T"" OR 
        NetId IN 
            (SELECT e.NetId 
            FROM Enrollments e 
            JOIN Courses c ON e.CRN = c.CRN 
            WHERE c.Department = ""CS"")
        )
    ORDER BY NetId DESC;
"
33198,3893281,"SELECT S.FirstName, S.LastName, S.NetId
FROM Students S, Enrollments E, Courses C
WHERE S.NetId = E.NetId AND E.CRN = C.CRN AND LEFT(S.Department, 3) = 'ECE' AND (LEFT(S.FirstName, 1) = 'T'OR LEFT(C.Department, 2) = 'CS')
GROUP BY S.NetId DESC;
"
5233,3893281,"select distinct FirstName, LastName, Students.NetId from Students, Enrollments, Courses where Students.Department=""ECE"" and (Students.FirstName like ""T%"" OR (Students.NetId = Enrollments.NetId and Enrollments.CRN = Courses.CRN and Courses.Department = ""CS"")) order by Students.NetId DESC"
5435,3893281,"SELECT DISTINCT s.FirstName, s.LastName, s.NetId
FROM Students s
LEFT JOIN (
        SELECT e.NetId, Department AS classDept
        FROM Enrollments e
        LEFT JOIN (
            SELECT CRN, Department
            FROM Courses
        ) AS c
        ON c.CRN = e.CRN
    ) AS enr
ON enr.NetId = s.NetId
WHERE s.Department = 'ECE' 
AND (s.FirstName LIKE 'T%' 
OR classDept = 'CS')
ORDER BY s.NetId DESC
"
35847,3893281,"select distinct s.FirstName, s.LastName, s.NetId 
from Students s, Enrollments e, Courses c
where s.Department = 'ECE' and (s.FirstName like 'T%' or s.NetId in (select ei.NetId from Enrollments ei, Courses ci where ei.CRN = ci.CRN and ci.Department = 'CS'))
order by s.NetId desc
;"
9769,3893281,"select ECE.FirstName, ECE.LastName, ECE.NetId
from (select * from Students where Students.Department = ""ECE"") as ECE
where ECE.NetId in (select distinct Enrollments.NetId
                  from Enrollments
                  where Enrollments.CRN in (select CRN from Courses where Department = ""CS"") and Enrollments.NetId in (select NetId  from Students where Students.Department = ""ECE"")) or ECE.FirstName like 'T%'
Order by ECE.NetId DESC"
